school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school_encoded,sex_encoded,address_encoded,famsize_encoded,Pstatus_encoded,Mjob_encoded,Fjob_encoded,reason_encoded,guardian_encoded,schoolsup_encoded,famsup_encoded,paid_encoded,activities_encoded,nursery_encoded,higher_encoded,internet_encoded,romantic_encoded,age_normalized,Medu_normalized,Fedu_normalized,traveltime_normalized,studytime_normalized,failures_normalized,famrel_normalized,freetime_normalized,goout_normalized,Dalc_normalized,Walc_normalized,health_normalized,absences_normalized,age_standardized,Medu_standardized,Fedu_standardized,traveltime_standardized,studytime_standardized,failures_standardized,famrel_standardized,freetime_standardized,goout_standardized,Dalc_standardized,Walc_standardized,health_standardized,absences_standardized,parent_edu_avg,total_alcohol,social_score,study_goout_ratio,grade_progress_1to2,grade_progress_2to3,grade_progress_total,has_failures,high_absences,passed,performance_category
GP,M,18,U,GT3,T,4,3,teacher,other,course,mother,1,3,0,no,yes,no,no,yes,yes,yes,yes,5,4,5,2,3,5,0,14,13,14,0,1,1,0,1,4,2,0,1,0,1,0,0,1,1,1,1,0.4285714285714284,1.0,0.75,0.0,0.6666666666666667,0.0,1.0,0.75,1.0,0.25,0.5,1.0,0.0,1.0278894669433536,1.2420774405755364,0.5567243481984884,-0.7150738826235884,1.2347133014314717,-0.403105743590996,1.1406528759263421,0.7748212760494178,1.6005500639311296,0.5549869371057006,0.5570441919893597,1.0230864811853158,-0.7144894637714961,3.5,5,9,0.5,-1,1,0,0,0,1,Good
GP,F,17,U,GT3,T,4,3,health,other,reputation,mother,1,3,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,1,3,4,0,11,12,13,0,0,1,0,1,1,2,3,1,0,1,0,1,1,1,1,1,0.2857142857142856,1.0,0.75,0.0,0.6666666666666667,0.0,0.75,0.75,0.5,0.0,0.5,0.75,0.0,0.22103487785398448,1.2420774405755364,0.5567243481984884,-0.7150738826235884,1.2347133014314717,-0.403105743590996,0.06878824724308273,0.7748212760494178,-0.13552709632247995,-0.5423735976260254,0.5570441919893597,0.3208496065255724,-0.7144894637714961,3.5,4,7,0.75,1,1,2,0,0,1,Satisfactory
GP,F,17,U,GT3,T,2,1,services,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,yes,4,3,4,2,2,1,10,12,15,15,0,0,1,0,1,3,2,0,1,0,1,0,1,1,1,1,1,0.2857142857142856,0.5,0.25,0.3333333333333333,0.3333333333333333,0.0,0.75,0.5,0.75,0.25,0.25,0.0,0.13333333333333333,0.22103487785398448,-0.5367001286437503,-1.262431268450093,0.6522102445907456,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,0.7325114838043248,0.5549869371057006,-0.22147540163432355,-1.7858610174536578,0.8965839707370178,1.5,4,7,0.4,3,0,3,0,1,1,Good
GP,F,17,U,GT3,T,2,1,services,other,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,5,2,4,4,4,12,16,16,0,0,1,0,1,3,2,3,1,0,1,0,1,1,1,1,0,0.2857142857142856,0.5,0.25,0.0,0.3333333333333333,0.0,0.75,0.5,1.0,0.25,0.75,0.75,0.05333333333333334,0.22103487785398448,-0.5367001286437503,-1.262431268450093,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,1.6005500639311296,0.5549869371057006,1.335563785613043,0.3208496065255724,-0.07006008996809053,1.5,6,8,0.3333333333333333,4,0,4,0,1,1,Excellent
GP,F,19,U,LE3,A,2,3,at_home,other,home,other,2,1,1,no,no,no,no,yes,no,yes,no,2,2,3,3,4,5,16,10,11,11,0,0,1,1,0,0,2,1,2,0,0,0,0,1,0,1,0,0.5714285714285712,0.5,0.75,0.3333333333333333,0.0,0.3333333333333333,0.25,0.25,0.5,0.5,0.75,1.0,0.21333333333333335,1.8347440560327226,-0.5367001286437503,0.5567243481984884,0.6522102445907456,-1.1635019296279825,1.121685547383641,-2.0749410101234362,-1.1650190409663912,-0.13552709632247995,1.6523474718374265,1.335563785613043,1.0230864811853158,1.8632280314421263,2.5,7,5,0.25,1,0,1,1,1,1,Satisfactory
GP,F,17,U,GT3,T,3,1,other,at_home,home,mother,1,1,1,no,yes,yes,no,yes,yes,yes,yes,4,1,2,1,1,3,6,10,13,13,0,0,1,0,1,2,0,1,1,0,1,1,0,1,1,1,1,0.2857142857142856,0.75,0.25,0.0,0.0,0.3333333333333333,0.75,0.0,0.25,0.0,0.0,0.5,0.08,0.22103487785398448,0.35268865596589305,-1.262431268450093,-0.7150738826235884,-1.1635019296279825,1.121685547383641,0.06878824724308273,-2.1349391994742954,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,-0.381387268134171,0.25215459693361225,2.0,2,3,0.3333333333333333,3,0,3,1,1,1,Satisfactory
GP,F,21,U,LE3,T,4,4,other,other,reputation,other,1,3,2,no,no,yes,yes,yes,yes,yes,no,3,3,2,1,1,5,0,9,12,12,0,0,1,1,1,2,2,3,2,0,0,1,1,1,1,1,0,0.8571428571428572,1.0,1.0,0.0,0.6666666666666667,0.6666666666666666,0.5,0.5,0.25,0.0,0.0,1.0,0.0,3.4484532342114607,1.2420774405755364,1.466302156522779,-0.7150738826235884,1.2347133014314717,2.6464768383582777,-1.0030763814401766,-0.19509888245848667,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,-0.7144894637714961,4.0,2,5,1.0,3,0,3,1,0,1,Satisfactory
GP,M,18,U,LE3,T,2,2,services,services,reputation,mother,1,2,0,no,yes,no,yes,no,no,yes,no,4,4,4,1,3,3,11,9,11,12,0,1,1,1,1,3,3,3,1,0,1,0,1,0,0,1,0,0.4285714285714284,0.5,0.5,0.0,0.3333333333333333,0.0,0.75,0.75,0.75,0.0,0.5,0.5,0.14666666666666667,1.0278894669433536,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,0.7748212760494178,0.7325114838043248,-0.5423735976260254,0.5570441919893597,-0.381387268134171,1.0576913141878692,2.0,4,8,0.4,2,1,3,0,1,1,Satisfactory
GP,M,18,U,LE3,A,3,4,other,other,reputation,other,1,2,0,no,no,no,yes,yes,yes,yes,yes,4,3,5,1,4,2,9,13,14,15,0,1,1,1,0,2,2,3,2,0,0,0,1,1,1,1,1,0.4285714285714284,0.75,1.0,0.0,0.3333333333333333,0.0,0.75,0.5,1.0,0.0,0.75,0.25,0.12000000000000001,1.0278894669433536,0.35268865596589305,1.466302156522779,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,1.6005500639311296,-0.5423735976260254,1.335563785613043,-1.0836241427939144,0.7354766272861665,3.5,5,8,0.3333333333333333,1,1,2,0,1,1,Good
GP,F,17,U,GT3,T,2,2,services,services,reputation,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,3,4,1,3,4,0,13,17,17,0,0,1,0,1,3,3,3,1,0,1,0,1,1,1,1,0,0.2857142857142856,0.5,0.5,0.0,0.3333333333333333,0.0,0.75,0.5,0.75,0.0,0.5,0.75,0.0,0.22103487785398448,-0.5367001286437503,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-0.19509888245848667,0.7325114838043248,-0.5423735976260254,0.5570441919893597,0.3208496065255724,-0.7144894637714961,2.0,4,7,0.4,4,0,4,0,0,1,Excellent
GP,M,17,U,LE3,A,4,4,health,other,reputation,mother,1,3,0,no,yes,no,no,yes,yes,yes,no,4,4,2,1,2,4,2,12,15,15,0,1,1,1,0,1,2,3,1,0,1,0,0,1,1,1,0,0.2857142857142856,1.0,1.0,0.0,0.6666666666666667,0.0,0.75,0.75,0.25,0.0,0.25,0.75,0.02666666666666667,0.22103487785398448,1.2420774405755364,1.466302156522779,-0.7150738826235884,1.2347133014314717,-0.403105743590996,0.06878824724308273,0.7748212760494178,-1.0035656764492848,-0.5423735976260254,-0.22147540163432355,0.3208496065255724,-0.39227477686979334,4.0,3,6,1.0,3,0,3,0,0,1,Good
GP,F,18,U,LE3,T,4,2,teacher,other,course,mother,1,2,0,no,yes,no,yes,yes,yes,yes,no,4,2,2,1,1,3,0,14,17,17,0,0,1,1,1,4,2,0,1,0,1,0,1,1,1,1,0,0.4285714285714284,1.0,0.5,0.0,0.3333333333333333,0.0,0.75,0.25,0.25,0.0,0.0,0.5,0.0,1.0278894669433536,1.2420774405755364,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,-1.1650190409663912,-1.0035656764492848,-0.5423735976260254,-0.9999949952580068,-0.381387268134171,-0.7144894637714961,3.0,2,4,0.6666666666666666,3,0,3,0,0,1,Excellent
GP,M,21,R,LE3,T,1,1,at_home,other,course,other,2,2,2,no,yes,no,yes,yes,no,yes,yes,5,3,3,5,2,4,21,9,10,10,0,1,0,1,1,0,2,0,2,0,1,0,1,1,0,1,1,0.8571428571428572,0.25,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.5,0.5,1.0,0.25,0.75,0.28,3.4484532342114607,-1.4260889132533936,-1.262431268450093,0.6522102445907456,0.03560568590174467,2.6464768383582777,1.1406528759263421,-0.19509888245848667,-0.13552709632247995,3.847068541300878,-0.22147540163432355,0.3208496065255724,2.6687647486963835,1.0,7,6,0.5,1,0,1,1,1,1,Satisfactory
GP,F,20,R,GT3,T,1,1,other,other,reputation,other,2,3,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,3,3,8,11,15,15,0,0,0,0,1,2,2,3,2,0,0,0,0,1,1,1,1,0.714285714285714,0.25,0.25,0.3333333333333333,0.6666666666666667,0.0,0.5,0.25,0.25,0.0,0.5,0.5,0.10666666666666667,2.641598645122092,-1.4260889132533936,-1.262431268450093,0.6522102445907456,1.2347133014314717,-0.403105743590996,-1.0030763814401766,-1.1650190409663912,-1.0035656764492848,-0.5423735976260254,0.5570441919893597,-0.381387268134171,0.574369283835315,1.0,4,4,1.0,4,0,4,0,1,1,Good
GP,F,19,U,GT3,T,4,4,teacher,other,home,other,1,1,1,no,yes,no,no,yes,yes,yes,yes,3,2,5,4,4,5,5,9,10,11,0,0,1,0,1,4,2,1,2,0,1,0,0,1,1,1,1,0.5714285714285712,1.0,1.0,0.0,0.0,0.3333333333333333,0.5,0.25,1.0,0.75,0.75,1.0,0.06666666666666667,1.8347440560327226,1.2420774405755364,1.466302156522779,-0.7150738826235884,-1.1635019296279825,1.121685547383641,-1.0030763814401766,-1.1650190409663912,1.6005500639311296,2.7497080065691524,1.335563785613043,1.0230864811853158,0.09104725348276087,4.0,8,7,0.16666666666666666,1,1,2,1,1,1,Satisfactory
GP,M,17,U,LE3,A,3,2,other,other,reputation,mother,1,2,0,no,yes,no,no,yes,yes,yes,no,4,4,4,1,2,5,10,16,18,18,0,1,1,1,0,2,2,3,1,0,1,0,0,1,1,1,0,0.2857142857142856,0.75,0.5,0.0,0.3333333333333333,0.0,0.75,0.75,0.75,0.0,0.25,1.0,0.13333333333333333,0.22103487785398448,0.35268865596589305,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,0.7748212760494178,0.7325114838043248,-0.5423735976260254,-0.22147540163432355,1.0230864811853158,0.8965839707370178,2.5,3,8,0.4,2,0,2,0,1,1,Excellent
GP,F,18,U,GT3,T,3,2,at_home,other,reputation,father,1,3,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,2,5,14,17,17,0,0,1,0,1,0,2,3,0,0,1,0,0,1,1,1,1,0.4285714285714284,0.75,0.5,0.0,0.6666666666666667,0.0,0.75,0.5,0.75,0.0,0.25,0.25,0.06666666666666667,1.0278894669433536,0.35268865596589305,-0.35285346012580227,-0.7150738826235884,1.2347133014314717,-0.403105743590996,0.06878824724308273,-0.19509888245848667,0.7325114838043248,-0.5423735976260254,-0.22147540163432355,-1.0836241427939144,0.09104725348276087,2.5,3,7,0.6,3,0,3,0,1,1,Excellent
GP,M,18,R,GT3,T,2,3,other,services,reputation,father,1,1,0,no,no,no,no,yes,yes,yes,no,3,1,3,4,5,4,13,13,14,14,0,1,0,0,1,2,3,3,0,0,0,0,0,1,1,1,0,0.4285714285714284,0.5,0.75,0.0,0.0,0.0,0.5,0.0,0.5,0.75,1.0,0.75,0.17333333333333334,1.0278894669433536,-0.5367001286437503,0.5567243481984884,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,-1.0030763814401766,-2.1349391994742954,-0.13552709632247995,2.7497080065691524,2.1140833792367264,0.3208496065255724,1.379906001089572,2.5,9,4,0.25,1,0,1,0,1,1,Good
GP,M,19,U,GT3,T,2,1,other,other,reputation,mother,1,1,0,no,no,no,no,yes,yes,yes,no,5,3,4,1,4,4,10,7,11,11,0,1,1,0,1,2,2,3,1,0,0,0,0,1,1,1,0,0.5714285714285712,0.5,0.25,0.0,0.0,0.0,1.0,0.5,0.75,0.0,0.75,0.75,0.13333333333333333,1.8347440560327226,-0.5367001286437503,-1.262431268450093,-0.7150738826235884,-1.1635019296279825,-0.403105743590996,1.1406528759263421,-0.19509888245848667,0.7325114838043248,-0.5423735976260254,1.335563785613043,0.3208496065255724,0.8965839707370178,1.5,5,7,0.2,4,0,4,0,1,1,Satisfactory
GP,F,18,U,LE3,A,2,2,services,other,reputation,mother,2,2,0,no,yes,no,no,yes,yes,yes,no,4,1,4,1,3,4,10,14,17,17,0,0,1,1,0,3,2,3,1,0,1,0,0,1,1,1,0,0.4285714285714284,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.75,0.0,0.75,0.0,0.5,0.75,0.13333333333333333,1.0278894669433536,-0.5367001286437503,-0.35285346012580227,0.6522102445907456,0.03560568590174467,-0.403105743590996,0.06878824724308273,-2.1349391994742954,0.7325114838043248,-0.5423735976260254,0.5570441919893597,0.3208496065255724,0.8965839707370178,2.0,4,5,0.4,3,0,3,0,1,1,Excellent
GP,F,20,U,GT3,T,1,0,other,other,reputation,mother,2,1,1,yes,no,no,no,yes,yes,yes,yes,5,3,1,1,1,5,5,8,10,10,0,0,1,0,1,2,2,3,1,1,0,0,0,1,1,1,1,0.714285714285714,0.25,0.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.5,0.0,0.0,0.0,1.0,0.06666666666666667,2.641598645122092,-1.4260889132533936,-2.1720090767743834,0.6522102445907456,-1.1635019296279825,1.121685547383641,1.1406528759263421,-0.19509888245848667,-1.8716042565760895,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,0.09104725348276087,0.5,2,4,0.5,2,0,2,1,1,1,Satisfactory
GP,F,18,U,GT3,T,3,2,services,other,home,mother,1,2,0,no,yes,no,yes,no,yes,yes,yes,3,1,2,1,2,1,4,10,13,13,0,0,1,0,1,3,2,1,1,0,1,0,1,0,1,1,1,0.4285714285714284,0.75,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.05333333333333334,1.0278894669433536,0.35268865596589305,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,-0.403105743590996,-1.0030763814401766,-2.1349391994742954,-1.0035656764492848,-0.5423735976260254,-0.22147540163432355,-1.7858610174536578,-0.07006008996809053,2.5,3,3,0.6666666666666666,3,0,3,0,1,1,Satisfactory
MS,F,16,U,GT3,T,1,3,at_home,other,other,father,2,1,0,no,yes,no,no,yes,no,yes,yes,4,3,3,1,3,5,11,10,11,11,1,0,1,0,1,0,2,2,0,0,1,0,0,1,0,1,1,0.1428571428571428,0.25,0.75,0.3333333333333333,0.0,0.0,0.75,0.5,0.5,0.0,0.5,1.0,0.14666666666666667,-0.5858197112353846,-1.4260889132533936,0.5567243481984884,0.6522102445907456,-1.1635019296279825,-0.403105743590996,0.06878824724308273,-0.19509888245848667,-0.13552709632247995,-0.5423735976260254,0.5570441919893597,1.0230864811853158,1.0576913141878692,2.0,4,6,0.25,1,0,1,0,1,1,Satisfactory
MS,F,16,R,GT3,T,2,2,other,other,course,mother,2,2,0,no,yes,no,yes,yes,yes,yes,no,4,4,4,1,1,5,0,12,12,12,1,0,0,0,1,2,2,0,1,0,1,0,1,1,1,1,0,0.1428571428571428,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.75,0.75,0.75,0.0,0.0,1.0,0.0,-0.5858197112353846,-0.5367001286437503,-0.35285346012580227,0.6522102445907456,0.03560568590174467,-0.403105743590996,0.06878824724308273,0.7748212760494178,0.7325114838043248,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,-0.7144894637714961,2.0,2,8,0.4,0,0,0,0,0,1,Satisfactory
MS,F,15,R,GT3,T,1,1,at_home,services,other,mother,1,1,1,no,yes,no,no,yes,yes,no,yes,4,1,3,1,1,2,6,10,10,10,1,0,0,0,1,0,3,2,1,0,1,0,0,1,1,0,1,0.0,0.25,0.25,0.0,0.0,0.3333333333333333,0.75,0.0,0.5,0.0,0.0,0.25,0.08,-1.3926743003247537,-1.4260889132533936,-1.262431268450093,-0.7150738826235884,-1.1635019296279825,1.121685547383641,0.06878824724308273,-2.1349391994742954,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,-1.0836241427939144,0.25215459693361225,1.0,2,4,0.25,0,0,0,1,1,1,Satisfactory
MS,F,15,R,GT3,T,3,3,at_home,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,4,4,2,3,5,4,10,10,11,1,0,0,0,1,0,2,0,1,0,1,0,0,1,1,1,0,0.0,0.75,0.75,0.3333333333333333,0.0,0.0,1.0,0.75,0.75,0.25,0.5,1.0,0.05333333333333334,-1.3926743003247537,0.35268865596589305,0.5567243481984884,0.6522102445907456,-1.1635019296279825,-0.403105743590996,1.1406528759263421,0.7748212760494178,0.7325114838043248,0.5549869371057006,0.5570441919893597,1.0230864811853158,-0.07006008996809053,3.0,5,8,0.2,0,1,1,0,1,1,Satisfactory
MS,F,16,R,GT3,T,2,3,at_home,services,course,mother,2,2,0,no,no,no,no,yes,yes,no,no,4,5,2,1,2,5,0,16,17,17,1,0,0,0,1,0,3,0,1,0,0,0,0,1,1,0,0,0.1428571428571428,0.5,0.75,0.3333333333333333,0.3333333333333333,0.0,0.75,1.0,0.25,0.0,0.25,1.0,0.0,-0.5858197112353846,-0.5367001286437503,0.5567243481984884,0.6522102445907456,0.03560568590174467,-0.403105743590996,0.06878824724308273,1.7447414345573222,-1.0035656764492848,-0.5423735976260254,-0.22147540163432355,1.0230864811853158,-0.7144894637714961,2.5,3,7,0.6666666666666666,1,0,1,0,0,1,Excellent
MS,F,15,R,LE3,T,2,1,at_home,other,home,mother,2,1,0,no,no,no,no,yes,no,no,no,1,3,4,1,1,1,0,6,8,9,1,0,0,1,1,0,2,1,1,0,0,0,0,1,0,0,0,0.0,0.5,0.25,0.3333333333333333,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,-1.3926743003247537,-0.5367001286437503,-1.262431268450093,0.6522102445907456,-1.1635019296279825,-0.403105743590996,-3.1468056388066956,-0.19509888245848667,0.7325114838043248,-0.5423735976260254,-0.9999949952580068,-1.7858610174536578,-0.7144894637714961,1.5,2,7,0.2,2,1,3,0,0,0,Needs Improvement
MS,M,16,R,LE3,A,4,4,at_home,other,home,mother,1,2,0,no,yes,no,no,yes,yes,no,no,5,3,2,1,3,2,5,10,11,11,1,1,0,1,0,0,2,1,1,0,1,0,0,1,1,0,0,0.1428571428571428,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.5,0.25,0.0,0.5,0.25,0.06666666666666667,-0.5858197112353846,1.2420774405755364,1.466302156522779,-0.7150738826235884,0.03560568590174467,-0.403105743590996,1.1406528759263421,-0.19509888245848667,-1.0035656764492848,-0.5423735976260254,0.5570441919893597,-1.0836241427939144,0.09104725348276087,4.0,4,5,0.6666666666666666,1,0,1,0,1,1,Satisfactory
MS,M,16,U,GT3,A,1,2,other,other,other,mother,1,3,0,yes,no,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11,1,1,1,0,0,2,2,2,1,1,0,0,0,1,1,1,0,0.1428571428571428,0.25,0.5,0.0,0.6666666666666667,0.0,0.75,0.75,0.5,0.0,0.0,1.0,0.0,-0.5858197112353846,-1.4260889132533936,-0.35285346012580227,-0.7150738826235884,1.2347133014314717,-0.403105743590996,0.06878824724308273,0.7748212760494178,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,1.0230864811853158,-0.7144894637714961,1.5,2,7,0.75,1,0,1,0,0,1,Satisfactory
MS,F,17,R,GT3,T,3,2,at_home,other,course,father,1,2,1,no,no,no,no,yes,yes,no,yes,4,5,4,1,2,5,0,10,10,10,1,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0.2857142857142856,0.75,0.5,0.0,0.3333333333333333,0.3333333333333333,0.75,1.0,0.75,0.0,0.25,1.0,0.0,0.22103487785398448,0.35268865596589305,-0.35285346012580227,-0.7150738826235884,0.03560568590174467,1.121685547383641,0.06878824724308273,1.7447414345573222,0.7325114838043248,-0.5423735976260254,-0.22147540163432355,1.0230864811853158,-0.7144894637714961,2.5,3,9,0.4,0,0,0,1,0,1,Satisfactory
MS,F,17,R,GT3,T,1,1,other,other,other,father,1,1,1,no,yes,no,no,no,no,yes,no,5,4,4,2,2,5,0,6,6,7,1,0,0,0,1,2,2,2,0,0,1,0,0,0,0,1,0,0.2857142857142856,0.25,0.25,0.0,0.0,0.3333333333333333,1.0,0.75,0.75,0.25,0.25,1.0,0.0,0.22103487785398448,-1.4260889132533936,-1.262431268450093,-0.7150738826235884,-1.1635019296279825,1.121685547383641,1.1406528759263421,0.7748212760494178,0.7325114838043248,0.5549869371057006,-0.22147540163432355,1.0230864811853158,-0.7144894637714961,1.0,4,8,0.2,0,1,1,1,0,0,Needs Improvement
MS,F,15,R,GT3,T,4,4,teacher,other,course,mother,2,1,0,no,no,no,no,yes,yes,yes,yes,1,5,1,3,5,5,0,13,14,14,1,0,0,0,1,4,2,0,1,0,0,0,0,1,1,1,1,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,-1.3926743003247537,1.2420774405755364,1.466302156522779,0.6522102445907456,-1.1635019296279825,-0.403105743590996,-3.1468056388066956,1.7447414345573222,-1.8716042565760895,1.6523474718374265,2.1140833792367264,1.0230864811853158,-0.7144894637714961,4.0,8,6,0.5,1,0,1,0,0,1,Good
MS,F,16,U,LE3,A,2,2,at_home,other,reputation,mother,2,4,0,no,no,no,yes,no,no,no,yes,1,2,1,1,1,1,4,10,9,11,1,0,1,1,0,0,2,3,1,0,0,0,1,0,0,0,1,0.1428571428571428,0.5,0.5,0.3333333333333333,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.05333333333333334,-0.5858197112353846,-0.5367001286437503,-0.35285346012580227,0.6522102445907456,2.4338209169611993,-0.403105743590996,-3.1468056388066956,-1.1650190409663912,-1.8716042565760895,-0.5423735976260254,-0.9999949952580068,-1.7858610174536578,-0.07006008996809053,2.0,2,3,2.0,-1,2,1,0,1,1,Satisfactory
MS,F,15,R,LE3,T,1,1,at_home,services,reputation,father,2,2,0,no,yes,no,no,yes,yes,yes,no,5,4,3,1,2,4,0,10,10,10,1,0,0,1,1,0,3,3,0,0,1,0,0,1,1,1,0,0.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.0,1.0,0.75,0.5,0.0,0.25,0.75,0.0,-1.3926743003247537,-1.4260889132533936,-1.262431268450093,0.6522102445907456,0.03560568590174467,-0.403105743590996,1.1406528759263421,0.7748212760494178,-0.13552709632247995,-0.5423735976260254,-0.22147540163432355,0.3208496065255724,-0.7144894637714961,1.0,3,7,0.5,0,0,0,0,0,1,Satisfactory
MS,F,15,R,LE3,T,1,1,other,services,course,mother,2,1,1,no,yes,no,no,yes,yes,yes,yes,4,4,3,1,2,2,4,6,7,8,1,0,0,1,1,2,3,0,1,0,1,0,0,1,1,1,1,0.0,0.25,0.25,0.3333333333333333,0.0,0.3333333333333333,0.75,0.75,0.5,0.0,0.25,0.25,0.05333333333333334,-1.3926743003247537,-1.4260889132533936,-1.262431268450093,0.6522102445907456,-1.1635019296279825,1.121685547383641,0.06878824724308273,0.7748212760494178,-0.13552709632247995,-0.5423735976260254,-0.22147540163432355,-1.0836241427939144,-0.07006008996809053,1.0,3,7,0.25,1,1,2,1,1,0,Needs Improvement
MS,F,16,R,GT3,T,0,2,other,other,other,mother,2,1,0,no,yes,no,yes,yes,yes,no,no,3,2,3,1,2,2,0,12,11,12,1,0,0,0,1,2,2,2,1,0,1,0,1,1,1,0,0,0.1428571428571428,0.0,0.5,0.3333333333333333,0.0,0.0,0.5,0.25,0.5,0.0,0.25,0.25,0.0,-0.5858197112353846,-2.3154776978630367,-0.35285346012580227,0.6522102445907456,-1.1635019296279825,-0.403105743590996,-1.0030763814401766,-1.1650190409663912,-0.13552709632247995,-0.5423735976260254,-0.22147540163432355,-1.0836241427939144,-0.7144894637714961,1.0,3,5,0.25,-1,1,0,0,0,1,Satisfactory
MS,F,17,R,GT3,T,2,3,other,other,course,mother,2,1,0,no,yes,no,no,yes,yes,yes,no,5,5,5,1,3,3,2,10,11,12,1,0,0,0,1,2,2,0,1,0,1,0,0,1,1,1,0,0.2857142857142856,0.5,0.75,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.02666666666666667,0.22103487785398448,-0.5367001286437503,0.5567243481984884,0.6522102445907456,-1.1635019296279825,-0.403105743590996,1.1406528759263421,1.7447414345573222,1.6005500639311296,-0.5423735976260254,0.5570441919893597,-0.381387268134171,-0.39227477686979334,2.5,4,10,0.16666666666666666,1,1,2,0,0,1,Satisfactory
MS,F,15,R,GT3,T,3,3,other,services,course,father,2,1,0,no,no,no,no,no,yes,yes,no,4,1,3,1,1,4,0,14,16,16,1,0,0,0,1,2,3,0,0,0,0,0,0,0,1,1,0,0.0,0.75,0.75,0.3333333333333333,0.0,0.0,0.75,0.0,0.5,0.0,0.0,0.75,0.0,-1.3926743003247537,0.35268865596589305,0.5567243481984884,0.6522102445907456,-1.1635019296279825,-0.403105743590996,0.06878824724308273,-2.1349391994742954,-0.13552709632247995,-0.5423735976260254,-0.9999949952580068,0.3208496065255724,-0.7144894637714961,3.0,2,4,0.25,2,0,2,0,0,1,Excellent
MS,M,16,U,GT3,T,1,1,at_home,services,home,mother,2,2,0,no,yes,no,yes,yes,yes,no,yes,5,4,5,4,5,3,0,7,0,0,1,1,1,0,1,0,3,1,1,0,1,0,1,1,1,0,1,0.1428571428571428,0.25,0.25,0.3333333333333333,0.3333333333333333,0.0,1.0,0.75,1.0,0.75,1.0,0.5,0.0,-0.5858197112353846,-1.4260889132533936,-1.262431268450093,0.6522102445907456,0.03560568590174467,-0.403105743590996,1.1406528759263421,0.7748212760494178,1.6005500639311296,2.7497080065691524,2.1140833792367264,-0.381387268134171,-0.7144894637714961,1.0,9,9,0.3333333333333333,-7,0,-7,0,0,0,Needs Improvement
MS,M,17,U,GT3,T,1,1,other,other,home,mother,1,2,0,no,no,yes,no,no,yes,yes,no,4,4,3,2,4,5,4,8,9,9,1,1,1,0,1,2,2,1,1,0,0,1,0,0,1,1,0,0.2857142857142856,0.25,0.25,0.0,0.3333333333333333,0.0,0.75,0.75,0.5,0.25,0.75,1.0,0.05333333333333334,0.22103487785398448,-1.4260889132533936,-1.262431268450093,-0.7150738826235884,0.03560568590174467,-0.403105743590996,0.06878824724308273,0.7748212760494178,-0.13552709632247995,0.5549869371057006,1.335563785613043,1.0230864811853158,-0.07006008996809053,1.0,6,7,0.5,1,0,1,0,1,0,Needs Improvement
